id,hotel_cluster
1152,65 52 66 64 46
1153,91 48 41 42 28
1154,1 45 41 56 70
1155,46 82 62 64 61
1156,1 41 56 45 98
1157,91 48 41 42 70
1158,91 48 41 28 42
1159,91 48 41 72 42
1160,64 58 22 5 2
1161,64 58 5 2 25
1162,64 5 25 58 22
1163,62 46 64 63 78
1164,30 62 85 36 44
1165,91 48 41 42 70
1166,82 5 59 30 62
1167,91 48 72 18 41
1168,91 48 41 42 70
1169,5 25 78 22 64
1170,8 5 46 25 22
1171,91 48 42 41 71
1172,1 45 41 98 56
1173,91 48 41 18 95
1174,65 52 87 66 26
1175,1 45 56 41 70
1176,5 59 78 30 25
1177,91 48 41 42 70
1178,91 48 41 42 98
1179,1 41 0 98 45
1180,82 64 46 62 61
1181,91 41 48 95 50
1182,91 48 41 42 70
1183,91 48 41 42 28
1184,46 82 62 36 61
1185,64 29 82 5 46
1186,91 48 41 95 18
1187,91 48 41 42 83
1188,91 48 41 42 70
1189,91 48 41 18 42
1190,91 48 42 41 47
1191,91 48 41 70 56
1192,91 48 42 18 41
1193,46 64 62 97 63
1194,65 62 30 46 64
1195,70 41 56 98 91
1196,91 48 18 72 28
1197,65 52 87 26 66
1198,91 48 42 41 47
1199,91 41 48 70 98
1200,41 48 91 70 83
1201,64 25 82 22 5
1202,46 36 63 62 64
1203,46 62 63 57 36
1204,5 25 78 22 82
1205,64 46 62 36 97
1206,82 25 64 5 58
1207,91 48 41 21 42
1208,91 48 41 83 42
1209,91 48 41 42 18
1210,64 82 46 25 2
1211,41 91 70 55 98
1212,64 2 82 46 25
1213,91 48 41 42 70
1214,65 52 66 87 26
1215,1 45 41 56 70
1216,1 45 41 98 56
1217,91 48 41 42 70
1218,91 48 41 42 18
1219,91 48 41 95 21
1220,78 20 64 62 58
1221,91 48 41 42 70
1222,5 82 58 62 78
1223,1 45 41 98 26
1224,92 80 90 26 98
1225,12 46 57 61 36
1226,1 41 91 0 70
1227,12 62 46 61 82
1228,91 48 41 42 70
1229,62 5 82 78 30
1230,64 25 82 5 58
1231,0 41 26 1 91
1232,91 48 18 41 42
1233,65 52 66 87 26
1234,64 2 82 46 25
1235,91 48 41 42 70
1236,91 48 41 42 70
1237,91 48 28 42 72
1238,91 48 41 1 95
1239,91 48 41 42 18
1240,63 46 64 62 58
1241,64 82 46 29 5
1242,91 48 42 41 47
1243,91 48 72 18 28
1244,65 52 66 87 26
1245,64 46 2 25 82
1246,91 48 41 28 18
1247,92 90 98 2 0
1248,82 25 30 64 58
1249,91 48 41 42 70
1250,65 62 30 64 66
1251,1 70 56 45 98
1252,64 46 82 5 29
1253,91 48 41 42 70
1254,80 92 98 2 9
1255,0 1 26 41 34
1256,5 62 30 82 78
1257,64 5 22 25 2
1258,91 48 41 18 42
1259,1 41 56 91 70
1260,64 5 25 22 58
1261,91 48 41 42 70
1262,65 52 66 87 26
1263,65 52 66 87 64
1264,91 48 42 18 41
1265,1 45 41 98 56
1266,91 48 41 42 83
1267,1 0 71 26 34
1268,64 5 58 46 22
1269,1 26 0 34 96
1270,91 48 41 50 70
1271,63 46 64 61 62
1272,91 48 95 4 41
1273,91 48 41 21 95
1274,1 41 56 91 70
1275,91 48 41 42 70
1276,5 62 82 30 78
1277,91 48 41 42 70
1278,91 48 41 42 70
1279,91 48 41 42 70
1280,65 62 26 30 52
1281,65 52 87 66 26
1282,65 66 26 8 31
1283,1 48 41 91 95
1284,64 5 46 2 25
1285,91 48 41 83 50
1286,91 48 18 28 72
1287,91 48 41 42 70
1288,65 52 87 66 26
1289,1 45 41 98 56
1290,91 48 42 71 41
1291,82 62 46 59 85
1292,91 48 41 42 83
1293,64 26 46 65 0
1294,91 48 41 42 18
1295,91 48 41 18 42
1296,5 82 30 25 78
1297,91 48 41 95 55
1298,1 45 41 56 70
1299,91 48 41 18 42
1300,63 46 64 36 61
1301,65 52 66 87 26
1302,91 48 28 72 18
1303,46 12 62 57 82
1304,91 48 4 50 18
1305,91 48 41 42 70
1306,1 45 56 41 98
1307,91 48 41 42 72
1308,65 52 66 87 26
1309,64 82 5 46 62
1310,1 45 41 98 56
1311,91 48 41 42 83
1312,64 2 25 46 82
1313,91 48 41 70 55
1314,91 48 41 42 28
1315,1 48 91 41 18
1316,91 48 41 42 28
1317,64 29 82 5 36
1318,1 45 41 56 70
1319,91 48 42 41 50
1320,64 46 25 2 58
1321,91 48 41 18 42
1322,30 62 46 85 81
1323,64 46 25 2 82
1324,91 48 42 41 47
1325,91 48 41 42 70
1326,64 5 46 82 36
1327,46 36 62 63 61
1328,65 52 66 87 26
1329,91 48 41 42 98
1330,82 58 5 62 78
1331,65 52 66 64 62
1332,91 48 41 42 70
1333,30 5 82 62 78
1334,91 48 41 42 70
1335,5 25 59 78 82
1336,91 48 41 42 70
1337,62 63 81 57 61
1338,63 46 64 62 36
1339,91 70 48 98 55
1340,91 48 41 42 72
1341,46 64 62 97 63
1342,64 5 46 2 25
1343,71 0 26 96 91
1344,91 48 41 42 70
1345,46 82 5 64 29
1346,91 48 70 41 55
1347,91 48 41 83 42
1348,41 70 91 48 28
1349,62 46 63 64 78
1350,5 25 78 82 64
1351,91 48 41 42 72
1352,91 48 41 95 18
1353,62 46 78 82 30
1354,91 48 95 55 41
1355,91 48 42 41 47
1356,91 48 41 42 83
1357,63 62 36 78 64
1358,30 5 62 82 59
1359,1 45 41 98 56
1360,62 82 61 57 85
1361,91 48 41 42 70
1362,62 65 66 64 26
1363,91 48 41 72 42
1364,91 48 41 42 18
1365,91 48 41 42 98
1366,91 48 41 42 83
1367,65 52 66 64 26
1368,64 5 58 82 29
1369,5 46 64 82 62
1370,91 48 42 18 41
1371,64 5 25 22 58
1372,41 48 91 83 33
1373,46 64 82 25 2
1374,65 52 66 64 46
1375,82 64 25 5 78
1376,91 48 41 42 95
1377,46 64 62 63 58
1378,1 45 41 56 70
1379,64 63 46 97 26
1380,62 46 63 64 78
1381,64 25 46 82 29
1382,91 55 48 41 95
1383,80 92 98 2 59
1384,91 48 41 83 42
1385,65 66 64 52 26
1386,91 48 41 18 42
1387,65 52 66 87 26
1388,91 48 41 42 83
1389,91 48 41 83 42
1390,91 48 42 41 47
1391,1 21 45 68 88
1392,64 82 25 58 8
1393,91 48 18 42 16
1394,1 41 56 91 70
1395,46 62 85 64 81
1396,64 2 25 82 46
1397,46 36 62 81 63
1398,64 46 62 36 97
1399,65 52 87 66 64
1400,65 52 66 87 26
1401,82 62 30 85 46
1402,91 48 72 18 28
1403,65 52 66 87 26
1404,5 25 78 59 30
1405,91 48 41 18 42
1406,64 46 58 82 20
1407,82 64 5 46 62
1408,91 48 41 95 18
1409,91 48 41 42 70
1410,82 30 5 64 25
1411,63 62 61 81 85
1412,25 82 64 43 5
1413,64 5 22 25 2
1414,46 36 62 63 61
1415,91 48 41 42 70
1416,91 48 41 4 95
1417,65 52 64 46 66
1418,63 46 64 36 62
1419,91 48 41 42 70
1420,30 5 82 78 62
1421,64 25 82 58 29
1422,65 52 66 64 26
1423,91 48 42 18 41
1424,64 5 25 2 58
1425,46 64 63 96 62
1426,91 48 42 18 41
1427,46 82 62 12 61
1428,65 52 66 64 46
1429,91 48 42 41 47
1430,91 48 41 42 70
1431,82 25 62 5 59
1432,46 36 62 63 85
1433,62 36 85 63 61
1434,91 48 28 42 18
1435,64 46 2 25 82
1436,91 48 41 95 21
1437,91 48 42 41 47
1438,91 48 41 42 70
1439,64 25 82 5 58
1440,91 48 41 42 70
1441,41 48 91 83 33
1442,91 48 41 42 70
1443,91 48 41 42 47
1444,65 52 66 87 26
1445,82 46 62 5 64
1446,91 48 41 83 42
1447,91 41 48 70 50
1448,91 48 41 42 70
1449,91 48 41 42 28
1450,5 59 30 78 62
1451,41 48 91 70 83
1452,1 48 41 91 95
1453,64 62 65 66 58
1454,64 46 5 62 29
1455,1 45 41 56 70
1456,91 48 18 42 41
1457,62 46 78 85 97
1458,91 48 41 83 42
1459,91 48 41 42 70
1460,64 46 26 63 96
1461,91 48 42 41 18
1462,63 46 64 36 62
1463,12 46 57 61 62
1464,91 48 42 18 41
1465,91 48 42 41 47
1466,63 62 46 61 78
1467,91 48 41 42 18
1468,5 62 30 82 78
1469,1 45 41 98 56
1470,91 48 41 42 18
1471,5 25 64 22 82
1472,91 48 41 42 70
1473,64 5 22 2 58
1474,91 48 41 42 98
1475,91 48 71 42 72
1476,91 48 41 42 70
1477,91 48 42 41 50
1478,46 64 82 85 62
1479,65 52 66 87 26
1480,82 30 58 64 46
1481,46 62 36 63 64
1482,1 41 48 91 56
1483,63 46 64 36 62
1484,5 25 78 82 64
1485,70 91 48 41 98
1486,12 57 81 85 60
1487,30 62 82 5 81
1488,46 12 62 57 61
1489,41 1 56 0 70
1490,64 29 46 5 82
1491,1 41 45 56 70
1492,5 25 78 82 64
1493,64 82 46 25 2
1494,91 48 83 28 21
1495,91 48 41 42 70
1496,48 41 91 70 47
1497,64 5 25 2 58
1498,91 48 41 42 70
1499,91 48 41 42 83
1500,91 48 41 42 70
1501,46 36 62 63 61
1502,91 28 48 55 95
1503,26 96 0 64 34
1504,91 48 41 95 18
1505,64 25 82 5 22
1506,91 48 41 83 72
1507,20 64 58 82 46
1508,64 46 25 2 58
1509,91 48 41 95 55
1510,91 48 42 41 18
1511,91 48 41 42 70
1512,91 48 41 55 95
1513,65 52 66 87 26
1514,5 62 30 82 78
1515,91 48 72 18 41
1516,1 45 41 98 56
1517,30 82 5 25 58
1518,65 52 87 66 64
1519,64 46 62 97 58
1520,91 48 42 41 18
1521,1 41 56 91 0
1522,2 64 22 46 25
1523,59 90 95 9 2
1524,46 64 25 82 2
1525,91 48 18 16 33
1526,46 82 62 85 59
1527,1 45 56 41 70
1528,91 48 41 42 98
1529,65 52 66 87 26
1530,91 48 41 42 83
1531,91 48 41 42 70
1532,64 5 25 2 58
1533,5 59 78 30 25
1534,65 64 52 66 46
1535,1 41 98 45 56
1536,91 48 41 42 70
1537,91 48 41 42 18
1538,36 66 82 62 64
1539,91 48 41 18 42
1540,63 64 46 61 36
1541,91 48 42 18 41
1542,46 36 62 63 61
1543,91 48 42 18 41
1544,91 48 41 42 18
1545,64 82 2 5 46
1546,82 64 46 62 85
1547,71 1 0 26 84
1548,1 41 45 98 91
1549,44 17 73 16 91
1550,63 62 36 46 64
1551,91 48 41 42 47
1552,82 62 46 85 57
1553,30 82 5 62 78
1554,90 59 95 2 91
1555,91 41 48 83 42
1556,12 46 57 62 36
1557,91 48 41 83 42
1558,1 41 48 91 56
1559,46 64 62 97 63
1560,68 9 59 1 2
1561,91 41 48 50 33
1562,62 20 82 30 36
1563,63 46 64 36 61
1564,91 48 41 95 21
1565,91 48 41 42 98
1566,63 64 62 46 58
1567,91 48 41 70 98
1568,63 61 64 36 46
1569,91 48 42 41 47
1570,46 36 62 63 61
1571,91 48 41 33 83
1572,91 55 48 41 95
1573,64 25 82 2 46
1574,91 48 41 42 70
1575,12 62 57 82 61
1576,91 48 41 28 42
1577,91 48 41 42 18
1578,64 25 5 22 2
1579,91 48 41 18 95
1580,91 48 41 42 95
1581,91 48 72 18 28
1582,91 48 41 42 98
1583,91 48 41 42 98
1584,65 87 26 66 52
1585,82 25 59 62 5
1586,20 62 82 78 36
1587,1 41 45 56 70
1588,91 48 18 28 72
1589,91 48 41 55 95
1590,91 48 41 42 18
1591,65 64 25 2 5
1592,91 48 41 70 98
1593,63 62 57 36 61
1594,64 82 46 5 29
1595,91 48 41 42 18
1596,91 48 41 42 70
1597,91 41 48 70 50
1598,91 48 41 83 42
1599,65 66 52 87 26
1600,64 46 26 63 96
1601,65 52 66 87 26
1602,64 46 63 82 81
1603,91 48 41 18 42
1604,1 48 41 91 45
1605,91 48 72 18 28
1606,91 48 42 41 47
1607,82 20 58 62 30
1608,0 1 26 41 34
1609,91 48 41 42 70
1610,91 48 41 42 83
1611,91 48 42 41 50
1612,5 25 78 82 64
1613,64 5 25 2 58
1614,46 36 62 63 61
1615,91 48 41 95 1
1616,46 5 82 64 29
1617,65 66 52 31 87
1618,91 48 41 33 83
1619,91 48 41 42 70
1620,91 48 41 42 18
1621,62 63 57 36 46
1622,63 62 81 85 36
1623,12 62 57 82 61
1624,64 25 58 22 2
1625,65 66 64 46 26
1626,65 52 66 87 44
1627,64 25 5 58 2
1628,46 82 62 64 5
1629,1 45 79 88 56
1630,64 5 25 46 2
1631,91 48 42 41 95
1632,56 1 70 98 41
1633,64 46 2 25 82
1634,46 64 62 97 63
1635,91 48 72 28 18
1636,1 45 41 98 56
1637,91 48 41 70 98
1638,91 48 41 18 42
1639,64 5 25 2 58
1640,65 66 52 87 26
1641,1 41 45 98 56
1642,91 48 41 95 55
1643,92 80 95 68 59
1644,91 48 72 18 28
1645,5 82 30 78 62
1646,64 5 25 2 58
1647,91 48 41 42 70
1648,64 5 25 58 2
1649,91 48 41 42 70
1650,91 48 41 42 98
1651,46 36 62 63 61
1652,1 41 45 56 91
1653,46 62 36 61 63
1654,91 48 41 42 70
1655,64 46 2 25 82
1656,82 64 58 25 67
1657,46 64 25 2 82
1658,82 64 46 62 30
1659,64 5 58 22 46
1660,62 82 46 85 59
1661,91 48 41 42 18
1662,46 64 63 58 81
1663,62 81 63 36 61
1664,91 48 42 41 18
1665,1 41 56 45 98
1666,91 48 41 42 18
1667,62 36 63 46 85
1668,91 48 41 42 28
1669,91 48 41 42 70
1670,91 48 41 18 42
1671,91 48 72 18 28
1672,64 46 62 97 58
1673,82 5 25 59 30
1674,91 48 72 28 41
1675,91 48 28 18 72
1676,1 45 41 98 56
1677,65 66 64 36 46
1678,82 30 20 62 46
1679,63 46 36 64 61
1680,1 41 48 91 56
1681,65 52 87 66 26
1682,41 48 83 91 33
1683,91 48 41 42 70
1684,46 63 81 85 62
1685,46 64 62 97 36
1686,91 48 41 95 1
1687,46 62 8 64 36
1688,1 41 45 56 70
1689,65 52 66 87 26
1690,5 25 78 82 30
1691,91 41 48 55 95
1692,91 48 18 72 28
1693,65 64 52 58 46
1694,5 82 78 30 58
1695,91 48 41 42 70
1696,91 48 41 42 18
1697,91 48 41 95 18
1698,92 90 91 9 2
1699,46 62 63 36 64
1700,91 48 72 18 28
1701,38 8 87 25 62
1702,1 45 41 91 70
1703,64 46 26 63 92
1704,65 52 66 87 26
1705,64 46 2 82 25
1706,64 82 46 25 2
1707,91 48 41 42 70
1708,82 62 25 5 59
1709,91 48 41 42 70
1710,91 48 41 42 70
1711,63 64 46 62 61
1712,82 64 30 25 8
1713,62 12 57 61 85
1714,91 48 41 42 70
1715,65 66 52 87 31
1716,91 48 41 55 98
1717,91 48 41 18 42
1718,1 48 91 41 70
1719,91 48 41 42 70
1720,65 25 64 22 58
1721,91 48 41 95 18
1722,64 82 46 25 2
1723,64 82 46 58 2
1724,91 48 41 18 42
1725,0 26 41 1 34
1726,91 48 41 72 42
1727,91 48 42 41 47
1728,91 48 41 55 18
1729,91 48 41 42 70
1730,91 48 41 70 98
1731,91 48 42 41 18
1732,65 52 87 66 64
1733,64 5 25 2 46
1734,64 46 62 58 63
1735,65 52 66 87 26
1736,91 48 41 42 70
1737,91 48 41 42 70
1738,91 48 42 41 18
1739,1 98 41 56 48
1740,91 48 41 70 42
1741,91 48 41 42 28
1742,91 48 41 18 42
1743,91 48 41 42 70
1744,46 36 62 63 61
1745,12 46 62 36 57
1746,65 52 87 66 64
1747,91 48 41 18 42
1748,64 25 82 46 2
1749,65 52 66 87 26
1750,91 48 72 18 41
1751,65 66 52 87 26
1752,91 48 41 42 28
1753,65 87 52 66 26
1754,91 48 41 28 4
1755,64 25 2 58 22
1756,65 52 66 87 26
1757,91 48 42 41 47
1758,91 48 42 41 13
1759,1 91 41 56 98
1760,64 5 25 2 58
1761,46 64 62 97 63
1762,91 48 41 42 70
1763,91 41 48 83 33
1764,91 48 41 42 18
1765,65 52 26 66 87
1766,91 48 41 42 70
1767,91 48 41 42 83
1768,91 48 41 55 95
1769,91 48 41 72 42
1770,91 48 41 42 18
1771,65 52 66 87 26
1772,62 30 5 82 78
1773,1 41 45 91 70
1774,91 48 41 42 70
1775,91 48 18 28 72
1776,65 66 52 87 26
1777,65 66 52 87 26
1778,91 48 42 18 16
1779,64 5 25 58 2
1780,5 64 25 82 58
1781,91 48 42 41 47
1782,91 48 41 42 18
1783,64 5 25 2 58
1784,1 45 41 56 70
1785,64 82 46 36 62
1786,91 48 41 1 95
1787,91 48 41 42 70
1788,65 52 66 87 26
1789,46 64 62 97 63
1790,65 52 66 87 64
1791,91 55 48 95 41
1792,48 91 41 83 50
1793,65 62 30 78 85
1794,66 65 52 64 46
1795,65 66 52 87 31
1796,5 78 25 22 8
1797,1 41 45 98 56
1798,65 64 52 66 46
1799,82 64 25 5 58
1800,5 25 78 22 82
1801,82 64 25 5 58
1802,63 62 57 36 61
1803,64 5 22 58 46
1804,1 41 56 91 48
1805,91 48 41 42 28
1806,65 52 66 87 26
1807,91 48 42 41 50
1808,91 48 41 72 42
1809,5 25 64 82 58
1810,5 82 78 25 30
1811,62 12 57 61 85
1812,91 48 41 18 42
1813,1 41 56 45 98
1814,65 62 30 64 66
1815,91 48 41 42 70
1816,46 64 36 82 30
1817,64 5 25 2 58
1818,91 48 18 42 16
1819,91 48 41 95 18
1820,25 64 82 29 2
1821,65 52 66 87 26
1822,64 5 25 2 58
1823,46 62 63 61 64
1824,63 46 36 64 62
1825,91 48 42 41 50
1826,91 48 41 42 83
1827,62 82 61 36 85
1828,91 48 41 42 98
1829,91 48 41 42 70
1830,91 48 41 95 18
1831,91 48 41 42 70
1832,91 48 41 42 70
1833,65 64 25 52 2
1834,82 25 64 5 58
1835,91 48 28 41 95
1836,91 48 41 42 70
1837,91 48 41 42 70
1838,46 64 82 62 85
1839,91 48 28 18 72
1840,91 48 41 42 83
1841,91 48 41 70 95
1842,91 48 42 41 47
1843,91 48 41 95 18
1844,46 64 82 62 85
1845,1 41 45 98 56
1846,1 98 41 56 91
1847,46 64 62 96 63
1848,91 48 41 95 55
1849,61 62 81 82 46
1850,64 82 58 5 46
1851,63 62 85 36 82
1852,41 48 91 83 33
1853,65 64 2 5 25
1854,64 46 2 25 82
1855,91 48 42 18 41
1856,91 48 72 18 28
1857,91 48 42 18 41
1858,65 52 66 87 26
1859,91 48 41 42 18
1860,91 48 41 42 70
1861,91 48 41 42 72
1862,91 48 41 42 70
1863,30 82 5 25 62
1864,91 48 42 41 47
1865,1 41 56 45 98
1866,82 64 30 38 2
1867,64 82 58 5 46
1868,48 91 41 70 16
1869,0 41 26 1 91
1870,91 48 41 42 70
1871,91 48 42 18 41
1872,91 48 42 18 28
1873,91 48 41 18 42
1874,64 5 58 2 22
1875,5 62 30 82 78
1876,91 48 41 18 42
1877,1 45 79 0 98
1878,65 52 87 66 64
1879,91 48 41 55 95
1880,91 48 42 79 98
1881,41 48 91 33 21
1882,91 48 41 42 70
1883,91 48 41 18 42
1884,91 48 41 42 18
1885,64 82 46 2 25
1886,64 5 46 2 25
1887,91 48 41 42 70
1888,64 82 46 29 5
1889,91 48 41 18 42
1890,91 48 41 42 72
1891,64 25 5 58 2
1892,91 71 42 48 41
1893,1 41 45 56 91
1894,65 52 66 87 26
1895,91 48 41 42 70
1896,91 48 95 16 18
1897,65 66 52 87 31
1898,91 48 41 42 70
1899,91 41 48 70 83
1900,64 46 58 82 20
1901,91 71 41 95 0
1902,91 48 41 42 70
1903,91 48 18 72 28
1904,82 5 30 58 62
1905,1 45 41 98 56
1906,91 48 42 41 18
1907,1 45 41 56 70
1908,64 5 29 82 46
1909,64 5 25 2 58
1910,64 5 25 2 58
1911,91 48 42 41 50
1912,1 41 45 95 70
1913,12 46 57 61 36
1914,63 46 36 64 61
1915,82 64 25 5 78
1916,91 48 42 18 41
1917,91 48 41 33 83
1918,91 48 41 42 70
1919,82 64 46 62 85
1920,65 52 66 64 62
1921,91 48 42 41 18
1922,63 62 30 81 36
1923,62 36 63 57 81
1924,91 48 41 42 18
1925,91 48 41 18 42
1926,64 5 46 2 25
1927,91 48 41 42 98
1928,82 25 64 5 30
1929,46 5 64 62 82
1930,64 25 5 58 2
1931,1 56 98 70 41
1932,64 5 25 2 58
1933,91 48 18 39 1
1934,5 25 64 78 82
1935,2 64 22 46 25
1936,65 52 66 87 26
1937,5 59 64 25 46
1938,82 62 30 85 59
1939,1 41 91 48 56
1940,91 48 42 18 41
1941,46 64 62 97 63
1942,1 41 48 91 56
1943,64 5 2 82 25
1944,91 48 41 42 83
1945,82 25 30 64 58
1946,91 48 41 95 55
1947,1 45 41 98 56
1948,1 45 41 56 98
1949,91 48 41 42 70
1950,91 48 41 42 70
1951,65 64 52 2 25
1952,91 48 41 21 42
1953,91 48 42 41 47
1954,64 5 25 2 58
1955,65 52 66 87 26
1956,64 25 5 22 2
1957,46 36 63 62 64
1958,65 62 30 64 66
1959,46 64 63 62 96
1960,62 46 64 63 85
1961,91 48 42 18 41
1962,1 45 41 98 56
1963,91 48 41 42 18
1964,64 5 46 82 36
1965,65 52 87 66 64
1966,65 52 66 87 26
1967,46 12 62 57 61
1968,46 64 62 97 58
1969,64 25 5 22 58
1970,91 48 41 42 70
1971,91 48 41 18 42
1972,91 48 41 95 18
1973,91 48 41 70 55
1974,91 48 42 18 16
1975,46 64 97 62 82
1976,64 5 22 25 58
1977,91 48 41 18 42
1978,91 48 42 28 18
1979,91 48 41 42 70
1980,65 52 66 87 26
1981,41 48 91 70 83
1982,64 5 22 25 2
1983,91 70 41 98 55
1984,46 36 62 63 61
1985,91 48 41 42 70
1986,64 5 25 2 58
1987,65 62 30 64 46
1988,63 46 36 64 61
1989,91 48 41 42 28
1990,65 64 52 66 46
1991,64 5 2 58 22
1992,91 48 41 95 18
1993,91 48 42 18 28
1994,91 41 48 83 42
1995,46 63 62 61 36
1996,91 48 41 42 83
1997,63 46 64 61 36
1998,64 82 5 29 46
1999,65 52 66 87 26
2000,91 48 18 28 72
2001,91 55 41 48 95
2002,48 41 91 70 47
2003,91 48 41 18 95
2004,91 41 48 70 83
2005,91 48 41 42 70
2006,5 46 64 82 62
2007,65 62 66 64 26
2008,91 48 41 42 70
2009,91 48 18 41 95
2010,5 82 78 58 62
2011,65 66 52 26 87
2012,64 5 25 22 2
2013,65 52 66 87 64
2014,91 48 41 83 42
2015,1 41 98 45 56
2016,91 48 41 72 42
2017,5 30 62 82 78
2018,1 45 98 41 56
2019,65 52 66 87 26
2020,91 48 41 42 70
2021,91 48 42 18 41
2022,91 48 42 41 18
2023,30 82 5 58 62
2024,65 52 66 87 26
2025,91 48 41 42 70
2026,91 48 41 42 70
2027,91 48 41 42 70
2028,2 65 64 52 22
2029,91 48 41 42 18
2030,91 48 41 42 18
2031,91 48 41 42 70
2032,46 64 62 36 97
2033,46 82 85 62 57
2034,91 55 48 95 16
2035,1 41 45 56 98
2036,91 48 41 42 70
2037,64 5 58 2 46
2038,5 25 78 22 64
2039,46 36 62 63 61
2040,64 5 46 2 25
2041,64 5 25 2 58
2042,5 59 78 30 25
2043,1 91 41 48 18
2044,1 41 45 98 91
2045,25 82 8 5 78
2046,91 48 42 41 18
2047,91 48 42 41 18
2048,91 48 41 42 83
2049,91 48 41 42 70
2050,64 62 66 65 36
2051,65 52 87 66 31
2052,91 48 41 42 18
2053,64 82 5 58 29
2054,66 65 62 26 64
2055,65 64 25 52 2
2056,5 25 59 78 64
2057,91 48 42 18 41
2058,5 59 78 30 25
2059,91 48 41 42 98
2060,64 22 5 25 29
2061,46 64 82 85 62
2062,1 45 41 98 56
2063,70 56 41 98 91
2064,91 55 48 41 95
2065,91 48 41 42 70
2066,91 48 41 18 42
2067,91 48 41 42 83
2068,91 48 41 42 18
2069,91 48 41 83 42
2070,64 82 25 2 46
2071,1 41 45 56 70
2072,62 63 36 57 85
2073,91 41 48 70 56
2074,64 46 62 97 58
2075,91 41 48 95 55
2076,64 5 82 46 58
2077,64 5 29 82 58
2078,91 48 41 42 70
2079,91 48 41 42 98
2080,46 36 63 64 62
2081,1 45 41 98 56
2082,91 48 41 42 70
2083,1 70 98 41 45
2084,91 48 41 42 70
2085,91 48 41 33 95
2086,46 36 62 63 81
2087,64 5 82 46 29
2088,5 22 64 78 25
2089,65 64 52 66 46
2090,91 48 71 41 42
2091,82 62 59 30 85
2092,65 52 87 66 26
2093,91 48 41 42 70
2094,65 62 30 64 66
2095,1 41 48 91 70
2096,62 63 81 85 36
2097,20 30 82 46 58
2098,64 5 25 2 58
2099,5 25 64 22 78
2100,30 5 62 82 59
2101,64 82 25 2 46
2102,5 82 30 62 78
2103,59 90 9 68 2
2104,46 64 82 85 62
2105,64 46 63 58 97
2106,91 55 41 48 95
2107,91 48 72 18 41
2108,64 5 58 2 22
2109,64 5 25 58 2
2110,46 36 62 63 61
2111,64 25 5 58 2
2112,65 52 66 87 26
2113,91 48 41 42 18
2114,91 48 41 42 83
2115,64 5 25 2 58
2116,91 41 48 50 13
2117,64 5 25 58 2
2118,91 48 42 41 47
2119,65 64 52 2 25
2120,30 82 5 78 62
2121,91 41 48 83 55
2122,63 46 64 36 61
2123,64 46 63 58 97
2124,91 48 42 41 18
2125,20 58 82 78 30
2126,82 64 46 62 85
2127,82 5 30 25 58
2128,91 48 41 95 18
2129,91 48 41 42 83
2130,91 48 41 42 70
2131,91 48 41 42 70
2132,65 25 64 58 5
2133,5 78 25 62 22
2134,64 5 58 29 82
2135,91 48 42 41 47
2136,64 36 29 46 82
2137,1 41 45 56 70
2138,1 41 56 91 83
2139,82 64 65 46 62
2140,64 82 46 2 25
2141,70 56 41 91 98
2142,8 58 38 64 25
2143,91 41 48 83 42
2144,91 48 41 42 70
2145,91 48 18 41 42
2146,5 25 78 82 30
2147,65 64 52 66 46
2148,91 48 42 41 47
2149,91 48 41 42 83
2150,82 62 30 85 59
2151,65 52 66 87 26
2152,71 0 1 26 41
2153,92 90 9 91 68
2154,30 62 5 82 78
2155,65 64 52 66 46
2156,91 48 41 42 83
2157,65 52 66 87 26
2158,91 48 41 42 18
2159,91 48 41 42 70
2160,26 0 1 84 71
2161,91 48 41 42 70
2162,91 48 41 42 18
2163,48 41 91 47 56
2164,91 48 41 42 83
2165,65 52 87 66 64
2166,1 45 41 56 70
2167,91 71 48 42 41
2168,91 48 42 41 18
2169,65 52 87 66 64
2170,66 36 62 65 64
2171,91 48 42 41 18
2172,65 52 66 87 26
2173,82 64 25 5 78
2174,1 45 41 56 70
2175,91 48 42 41 18
2176,64 25 5 22 2
2177,65 52 87 66 26
2178,91 48 41 95 18
2179,96 0 91 41 1
2180,65 64 22 52 2
2181,91 48 41 42 70
2182,91 48 41 42 98
2183,64 5 25 58 2
2184,91 48 41 18 42
2185,62 63 36 46 81
2186,91 48 41 42 83
2187,91 48 42 18 41
2188,25 82 5 64 22
2189,65 52 66 87 26
2190,91 48 41 95 18
2191,46 64 62 97 63
2192,82 64 30 25 58
2193,91 48 72 18 28
2194,90 95 91 2 59
2195,65 52 64 87 25
2196,91 48 41 55 95
2197,91 48 41 42 98
2198,46 62 63 81 64
2199,91 48 41 42 98
2200,91 48 41 55 18
2201,91 48 41 42 70
2202,91 71 48 42 41
2203,64 5 2 25 58
2204,46 64 2 25 82
2205,91 48 41 18 42
2206,65 52 66 87 26
2207,65 64 52 58 87
2208,46 12 62 57 61
2209,1 45 41 91 70
2210,91 48 41 42 70
2211,65 62 30 64 66
2212,91 48 41 42 70
2213,65 52 66 87 26
2214,63 64 61 46 58
2215,91 48 41 55 95
2216,65 66 52 87 26
2217,5 25 59 78 82
2218,64 5 58 2 25
2219,91 48 42 41 47
2220,91 48 41 50 70
2221,91 48 41 42 18
2222,91 48 41 42 72
2223,25 82 62 5 59
2224,91 48 41 42 83
2225,91 48 42 41 72
2226,91 48 42 41 47
2227,91 48 41 55 95
