row_id,place_id
822,8007316888 9999932225 3981390700
823,7789732464 5320890641 3981390700
824,7999902474 9183991916 2540660675
825,6252036486 4791791829 9999932225
826,3630198387 1158252651 9999932225
827,8742788562 7132156846 2677330184
828,2583353713 5825097762 3789128205
829,3593648374 3305915903 8966153484
830,3317407312 5902146434 6437754022
831,2749285701 1056717257 9999932225
832,6101023802 3546279326 6096113811
833,7816653394 5400105778 2407439123
834,3788659129 3692686499 3847862932
835,4255439945 3795558407 1682106759
836,2913157256 9999932225 3980224941
837,2137403541 9999932225 3981701796
838,4300054597 7987422731 7694823885
839,4082024267 5255984823 3981785329
840,1529885812 7084444170 7848855812
841,6341977224 1783301157 8132434887
842,1611328426 4045823721 4983748669
843,2975134165 2183629826 9127504505
844,8831793712 7383263783 6220358820
845,7960161848 6592264700 6810388133
846,8808326741 8559371428 9999932225
847,3545619011 4855863483 8603957854
848,3952668428 8867637381 9999932225
849,2017204015 9999932225 3980224941
850,8787850927 6515848219 3804427028
851,2173038427 5848157417 7033553050
852,4454261236 6980265103 5822306037
853,1475356146 1288240927 8913606593
854,5845250612 7347705837 8268109991
855,2613102652 1424663075 5802009687
856,6204410654 9999932225 3981701796
857,6346500338 5423060397 9739925828
858,2102980004 5750460758 1003849899
859,6178222485 1434514250 7385632745
860,4102692080 8387796677 1328707577
861,9987296202 5119909032 9999932225
862,4425352903 9827987906 7566607466
863,7889239667 2369931807 7623348945
864,7513762120 1516191368 1625151880
865,8566992219 4489881021 9374777527
866,3697634731 5181540829 9999932225
867,4356056093 8887489189 9120989554
868,2133625756 6831702279 2492556871
869,4190203797 9598656089 1449274703
870,5733726201 6750562478 7219975101
871,3677410117 7756222975 1015425757
872,9229825677 4985383619 2758732189
873,5787086186 3179359140 8470680096
874,6797199517 5738781179 1571591915
875,5791396896 1369202460 3326662275
876,3074968702 1294152610 9796000662
877,1728125238 4312546624 3190281267
878,7701585797 8357166303 5146488695
879,2607916181 6111458807 9999932225
880,1399310454 2352571412 9999932225
881,9738052210 4594734409 1268453717
882,2493466680 6154561768 9465447397
883,4875604382 9655009500 2566296048
884,8639043354 4062332378 6483582708
885,2934566783 8728243540 8553556012
886,2120510958 2236917361 1616708643
887,6224931535 2996829581 7323610696
888,6815599860 6227599698 1628499833
889,3180918702 4460738946 2742194939
890,6256384261 3486803036 8325919031
891,5339941540 9999932225 3980090620
892,5974779375 1935324301 8914382758
893,1477654025 5345684144 6825538586
894,2134834923 4124691452 3407379180
895,9453452544 4495474209 9999932225
896,3520302910 7644492258 7274065039
897,5571847493 2718787071 4388975289
898,4680279269 3754663165 9999932225
899,2538597806 2563783673 3467023921
900,9063833948 5551718891 7811966941
901,8817926191 7093990287 4262330634
902,1886356296 7555368588 9999932225
903,1035007131 6532795838 3543869931
904,7043114941 4326885779 6460536164
905,8575481270 4055027126 9168615645
906,6958283431 6517001028 2134272479
907,7307369830 4841501565 9116528285
908,5878156789 9785819710 7922389103
909,2047628206 1088935457 3484365403
910,4804411677 3937394203 9585793844
911,7113996533 8202566999 6487864207
912,5681003441 9872912138 9794055938
913,4012959801 8017539018 6843604331
914,2497887631 4594137200 7236712206
915,4622705923 3980224941 3980312674
916,1418927963 5515978945 9999932225
917,9616929423 7041827533 1985152330
918,1569605646 8572187872 4670562754
919,8346846142 9999932225 3981390700
920,9870084493 9999932225 3980055033
921,1000705331 7594083833 3980040563
922,5335422810 3545122560 8138324018
923,4799440706 8537957660 9999932225
924,5330143148 5611886053 1556565680
925,6722749943 2352757919 3123791547
926,3054738344 1469268834 9934025626
927,3344701217 5039886252 9735601830
928,8503228057 1521422785 4706378457
929,1233703369 3817035768 9999932225
930,2374707991 8944556830 8850528059
931,7400166948 2281587536 2125694264
932,7339987653 2763694278 1650319826
933,5494125935 6134562505 5428884807
934,3082207086 8116722463 6562343557
935,5969723405 2972810778 4683547310
936,4277741744 1876957681 3464360748
937,3034291932 4994945108 1769718434
938,2098320851 5796269103 8125319000
939,2597445411 9684173380 4925693801
940,4179871088 9999932225 3981390700
941,3256636394 9839417400 2122794201
942,4999624111 1732073504 1874966678
943,7503325884 1185376145 5957266885
944,1140894403 4091841013 1530015356
945,9685565383 6464592956 8876057136
946,1818581395 9658682392 9999932225
947,9648681073 8531636002 9764888722
948,5351837004 3709528207 3981701796
949,6102417424 5561037147 6346073891
950,1696734742 8002834146 9179968563
951,9298659290 8403204324 9999932225
952,2633228399 3438362103 5085540693
953,8433754014 4578698616 9999932225
954,9384805847 6793232732 3677260581
955,9703689447 1739037355 1876399689
956,5854524205 1292957071 9999932225
957,7935190816 7996360476 3581188205
958,9706006054 5353805323 2771937848
959,2945376696 8273116638 5611331596
960,9789034031 7006504966 7061681755
961,1039075967 2149736247 3511592726
962,4841356905 5128202956 3045854054
963,2184107628 3473479549 1873365823
964,5620787069 1702921248 6265704046
965,1828260743 8667739982 6217516649
966,4481156090 7706669457 7652467518
967,9160457614 5438399242 4925796680
968,2962502503 8872818589 6040974055
969,9220389338 3639736923 4147751759
970,6837247011 1997165988 8792087719
971,8053950847 2045203157 4545118907
972,1085361753 1099427791 9784771669
973,3150513018 2131339082 2425618805
974,8765893767 6930402693 9982950008
975,8171873900 3379729705 2182064004
976,4254341249 9094365291 3981701796
977,9044021733 9999932225 3981350103
978,5255763875 7981746018 7637611146
979,4183086079 9999932225 3980055033
980,3930414948 8963413974 9999932225
981,2658660206 8387796677 8812014581
982,6025631907 1629289067 3980055033
983,2882852591 7959586114 8014010934
984,2681510058 3899246293 4780623797
985,1852450739 5643318243 5807463125
986,5351536961 9037096721 3784196293
987,6304971299 9587250655 9999932225
988,1059808412 2393691845 7444576460
989,5838044762 5394632061 1990857874
990,3120469835 6793291887 9999932225
991,2195441299 4288256915 9024968004
992,7155919749 1087179099 4863110914
993,3893339888 2561227308 9999932225
994,8232001828 4024414289 9999932225
995,3425887508 7896011902 4046305067
996,5185202191 1050364514 9386305408
997,2641344728 9999932225 3981390700
998,3966589489 3674557669 9999932225
999,5907802280 7513762120 7971804935
1000,4002269216 1405454133 9422259940
1001,1164071926 3441122068 8741328347
1002,3440700353 6727421965 8398133395
1003,8432137553 8526411238 3981390700
1004,3537527725 7811627212 1289294348
1005,2806044557 1496358714 3981701796
1006,4222158663 6188722216 9999932225
1007,2062171407 6711194134 5119150243
1008,6158829323 6149111530 1438734540
1009,7099070252 1205359168 1596232660
1010,5502071239 3360058309 8698557978
1011,4429469750 5791683523 9999932225
1012,8124352900 9999932225 3981350103
1013,8199496852 8917994738 8348502430
1014,5276579141 3252534123 5050371892
1015,1285653826 7049230636 8242479665
1016,7116522605 4701091143 9999932225
1017,5092983033 9999932225 3981390700
1018,3958699423 9342514664 4841846742
1019,8971681101 6494199220 9999932225
1020,8215483194 2006318371 7569651563
1021,6098482090 4372830250 5004043164
1022,5502635842 1919206982 9999932225
1023,9635958119 2215445647 8073983295
1024,1040521354 8872038383 3602521304
1025,6782656274 5301733823 9202280671
1026,3476809910 9115783870 1452942519
1027,1138107549 2810050114 7515952920
1028,3063803941 5502635842 9999932225
1029,7478364974 4236321499 3915062235
1030,2912477515 9588112719 5607316302
1031,5851410142 5806690964 9999932225
1032,7659932493 7499116446 8356997911
1033,5079218032 4792567564 9999932225
1034,7091863370 8214129418 9999932225
1035,1743624211 1736094150 5077289386
1036,3731109960 3224085352 9897639927
1037,5140046865 1071328894 3306402816
1038,1612770559 2738406242 9358883833
1039,2612724725 3359999473 9604735279
1040,1744213307 7093433354 4515148936
1041,6319696455 8620100317 9783114377
1042,7994486289 4216429248 3981350103
1043,8354611909 7233485845 4826233163
1044,7118710162 8722568524 3890476467
1045,7095726860 7488271717 9101875582
1046,9666825451 1250785838 8246827025
1047,3536134240 7634797779 8170094974
1048,5319959710 3980090620 3980278054
1049,6264358905 1156555802 9919361709
1050,2143269132 6825309443 3981785329
1051,7215225479 7975865281 4506586646
1052,7963210642 4475155080 4791260684
1053,9216668283 5243218233 7138017929
1054,3284890696 5390212477 7332459745
1055,9521495136 2987608407 3373181891
1056,3609135517 8704883387 9999932225
1057,7588985458 1475850716 7336428831
1058,6434713810 8836935354 2308903210
1059,1017236154 6792824264 6980049709
1060,5238189128 4480259339 2725400043
1061,2441512479 2837993756 5794911080
1062,3276642639 5981319078 5089217646
1063,9582739801 7708943747 8967341041
1064,8298745400 2722391623 3153472150
1065,4637915744 9934146427 1535658362
1066,1166143100 2457051577 9999932225
1067,5741988658 5176174218 9999932225
1068,1172779587 6711805530 8245808864
1069,4764711023 3458977314 3332928972
1070,5502632257 7552113626 5103324911
1071,4260331605 2627016030 7043621410
1072,2292917271 8820050833 3840407743
1073,2478285350 7767432734 2608169577
1074,2952558857 1578858997 7108270005
1075,6487082108 3162969121 3418436227
1076,6073669884 3544900680 6228294511
1077,9120269293 6577666367 5305710143
1078,2294277915 1581403525 7003939253
1079,3464139963 6708476529 4102559369
1080,2032686274 6607955862 4739637108
1081,2901018931 9875390140 6448754497
1082,1057426990 3902427426 7638817463
1083,5476006915 4927166819 7478769724
1084,6500076712 1845468467 3981785329
1085,5811810075 8004743178 4735813371
1086,1047559208 3580328259 9999932225
1087,6089852756 5544424739 9999932225
1088,3634585395 8056548944 9999932225
1089,9636166066 7718559234 9314725856
1090,8061455834 7171722711 1727392029
1091,6194646509 6585477369 8380978817
1092,9960833197 3310146862 7977289720
1093,2137403541 9999932225 3981701796
1094,3875389625 2951103405 9439677331
1095,1174398836 8292964525 6852118749
1096,4364243197 4560096159 5101366481
1097,5451176813 3980090620 3980278054
1098,4687738136 5132950110 5524441325
1099,4130592986 6056229099 4239791338
1100,4747433233 2984046004 8926480930
1101,4230931167 8762189006 8180199796
1102,9370801894 9999932225 3981390700
1103,5744176366 8518162349 7015488113
1104,4725893346 1411742222 8981256285
1105,1406013022 5491552077 5676708910
1106,2247743106 8767053049 9999932225
1107,5303008930 4524327607 5227568388
1108,6987169047 7103384445 2563854548
1109,2188196235 7384098289 9479791576
1110,4496366780 9578749766 6650492238
1111,6147084923 6356469761 2954896633
1112,2978025054 4830806740 2195208686
1113,6576243646 2371069906 3980278054
1114,1082319594 7789869701 4659529541
1115,9710325442 7800259442 3981390700
1116,4771125963 4156242531 9871524751
1117,9944753055 8469459253 3084323185
1118,8804556308 1468312901 2074131427
1119,9813909602 9343611345 2761645836
1120,8893574661 4211838523 6345159977
1121,5076521929 5594093022 8899815520
1122,5665341094 7347331219 9812470884
1123,8968069265 5979468632 6718727448
1124,3581530811 7565418052 3847105377
1125,2375267296 6222402231 9999932225
1126,4701516050 9458503849 7309060155
1127,4217806850 4509179508 9999932225
1128,3146143510 4054573731 3981785329
1129,7420835292 9999932225 3981785329
1130,7065400209 3160293083 5722332623
1131,5289105091 2746934076 8282695102
1132,3299642156 3080873866 2631510680
1133,1253150961 7417845824 1518470867
1134,7052700884 8180875974 8367157298
1135,6512660358 9646274455 6695565896
1136,6271380543 2384886112 4966749742
1137,8600559520 7318563648 8530199311
1138,9577265824 5985068150 6008422947
1139,5848778005 3729634557 9081071496
1140,5743720538 1829084051 3921376420
1141,9685565383 9747809560 2699783695
1142,8696119515 5558038400 2176874507
1143,9861665529 4257333342 9999932225
1144,9199477671 3902491171 3415802238
1145,6576793279 3842182721 7546299356
1146,7609453580 3372726258 7458418077
1147,5781093233 8065666141 8171936275
1148,9806256012 8449222381 6362126072
1149,5333632921 5860207423 2951861165
1150,1521732531 9286025187 3558852740
1151,9408901308 3022133282 4162550406
1152,1488280149 1979408772 8886713361
1153,8165516714 3440817731 6860311196
1154,9845317601 7813053353 5517447608
1155,7451669013 4363845046 9999932225
1156,6342462084 2699666803 1111417643
1157,6184582782 8866677961 4758150527
1158,7924251369 4639468145 9350101861
1159,7826124686 9998323806 2212664350
1160,1775219345 5255785212 6145256707
1161,6374546339 7042873051 9999932225
1162,9337143316 4841501565 6934816442
1163,6813048563 6335643853 2062778982
1164,8902350859 3891602871 6595259012
1165,1953126602 8245891695 9501172797
1166,8273261198 3193608599 6668483731
1167,2469180245 6862959416 9999932225
1168,2127747134 3595866375 3981785329
1169,5389068448 5215735375 4340982717
1170,2491129229 1121830770 4062257067
1171,2405948880 7040157908 3023801880
1172,4204804278 2484091727 9864675941
1173,5475126739 8786375990 9999932225
1174,8651245485 6450005545 9999932225
1175,6403136146 6148164004 3846597936
1176,5008571907 9999932225 3981390700
1177,9405993038 7184947688 1207413919
1178,1925489352 6708411039 5289995129
1179,7372345318 3117105327 7090402070
1180,4952233441 7664708286 6039447875
1181,9246025215 3615748068 9999932225
1182,5087894395 2951863227 4122825394
1183,7873353327 7940902948 3784441364
1184,8065666141 6895129289 3774348915
1185,6937588429 1071532346 9999932225
1186,7974014226 2547300140 8557509726
1187,8652408487 9999932225 3980224941
1188,4815372898 5707668203 5184060943
1189,9456427296 9913750255 1578640444
1190,4379658154 6287455649 9353821492
1191,9384086254 3486098216 9999932225
1192,4987116285 5597313239 2704114442
1193,8098311768 3075744887 4411451674
1194,3430617693 4342341757 9025705058
1195,1268282551 3894878459 8060385904
1196,7256177706 2316548254 2336235398
1197,7327330578 6408393850 2944835071
1198,1485066972 9185025202 1226710357
1199,4938010631 5825082203 1068739212
1200,2959984570 4018512027 3553017312
1201,6566377903 9999932225 3981701796
1202,4700795255 4887063165 6615944850
1203,8347702427 4889368044 5726384839
1204,3111813637 9775692138 5979470206
1205,3482330998 2129891569 9999932225
1206,7912810059 9889704658 9999932225
1207,9982150972 3577893343 8215955630
1208,1217516342 8501004064 8089547867
1209,6813562091 5715676785 7286073848
1210,1376456094 5650318899 7737665467
1211,7162833060 3523980350 9999932225
1212,7874622075 2202481813 6434135502
